source_id,source_title,geography,series,scenario,year,value_low,value_point,value_high,unit,verbatim_or_table,source_url,status,notes
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2027,,17114,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2028,,24143,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2029,,31185,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2030,,36605,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2031,,39130,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2032,,40549,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2033,,39785,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2034,,37740,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2035,,34802,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2036,,31457,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,assumption,base,,,,,,"Pipeline data through December 2023. Existing: 21 unique approved products with 34 product-indication approvals. Approximately 75% of candidates in development are oncology products; 168 products (21%) for orphan, non-oncology indications; 29 products (4%) for larger therapeutic areas such as cardiovascular conditions.",https://newdigs.tuftsmedicalcenter.org/payingforcures/defining-disruption/cell-and-gene-therapy-products-and-pipeline/cgt-pipeline-deep-dive/,verified-from-source,Page text (pipeline snapshot December 2023).
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,assumption,base,,,,,,"Table 1. Pipeline products by development phase, 2023 (Oncology / Gene Therapy / Total): Phase 1 391 / 40 / 431; Phase 1/Phase 2 154 / 121 / 275; Phase 2 38 / 18 / 56; Phase 2/Phase 3 2 / 5 / 7; Phase 3 5 / 13 / 18; Total Pipeline 590 / 197 / 787.",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/Deep-Dive-Table-1.png,verified-from-source,Read from the Table 1 image on the deep-dive page.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,assumption,base,,,,,,"Adoption assumptions (page text): peak market penetration (% of eligible patients treated) and time to peak / adoption rate (1-7 years), modified by disease-specific factors: age at onset, life expectancy impact, therapeutic alternatives, costs, symptom severity.",https://newdigs.tuftsmedicalcenter.org/payingforcures/defining-disruption/cell-and-gene-therapy-products-and-pipeline/cgt-pipeline-deep-dive/,verified-from-source,
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,assumption,base,,,,,,"Estimation methodology page: Markov Chain Monte Carlo process with 1,000,000 iterations; Citeline Pharmaprojects and clinicaltrials.gov; trial duration estimates from data extracted March 2023; success probabilities estimated for 4 groups (hematological cancers, solid tumors, gene therapies for orphan diseases, gene therapies for higher prevalence diseases); Bass diffusion model for incident and prevalent cases; oncology treatable pool is entirely incident (about 30% of those diagnosed relapsed/refractory); price assumptions: ultra-orphan 2,500,000; orphan 800,000; higher prevalence 500,000; CAR-T and TCR 400,000; high prevalence/low cost 100,000 or 50,000 USD; payer populations Medicare ~55 million over 65 plus ~8 million SSDI, Medicaid plus CHIP less duals ~70 million (mid-2020).",https://newdigs.tuftsmedicalcenter.org/payingforcures/defining-disruption/estimation-methodology/,verified-from-source,Companion methodology page; no year-by-year numbers on it.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,assumption,base,,,,,,"Slides 'FoCUS Toolkit general education: Overview of the cell and gene therapy pipeline', July 2023: 'Expectation: 60+ product indications by 2032'; pipeline product indications 72% oncology, 22% orphan non-oncology, 6% larger therapeutic areas; chart 'CGT pipeline December, 2022': oncology Early Phase 1 8, Phase 1 381, Phase 1/2 146, Phase 2 31, Phase 2/3 2, Phase 3 3; gene therapy Preclinical 178, Early Phase 1 0, Phase 1 42, Phase 1/2 120, Phase 2 24, Phase 3 22; 'Treatment for prevalent diseases peaks from 2025-2027 for Medicaid and Not-Medicaid or Medicare payers'; 'Large oncology pipeline has its greatest impact on Medicare payers'; slide 7: 7 gene therapies, 6 cell therapies, 18 indications already approved.",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2023/08/Paying-for-Cures-Overview-of-the-cell-and-gene-therapy-pipeline.pdf,verified-from-source,"Earlier vintage (pipeline December 2022). Slide 6 chart 'CGT spend by payer type' 2023-2032 ($ millions, mean) has no data labels (visually roughly 10-40 billion USD per year); values not recorded."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,treatable_population,ICER-NEWDIGS 2024 (gene therapies only; deep-dive page as of Aug 2023),2030,48000,,,"treatable patients per year (US, single-administration gene therapies)","Figure 1 below estimates the number of patients that will be treated over that period, with the treatable patient population anticipated to exceed 48,000 per year by the year 2030.",https://icer.org/wp-content/uploads/2024/04/Managing-the-Challenges-of-Paying-for-Gene-Therapy-_-ICER-NEWDIGS-White-Paper-2024_final.pdf,verified-from-source,"ICER-NEWDIGS white paper 'Managing the Challenges of Paying for Gene Therapy' (April 2024), which cites the Tufts deep-dive page (ref 5, accessed 2 Aug 2023) - an earlier vintage of S20 restricted to single-administration gene therapies (CAR-T excluded). Page 5. Figure 1 (lines: incident cases, prevalent cases, total patients treated, 2023-2032) has no data labels; total rises to roughly 50,000 by 2030-2032 visually; not recorded as values."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,approvals_cumulative,ICER-NEWDIGS 2024 (gene therapies only; deep-dive page as of Aug 2023),2032,,85,,new US gene therapy approvals by 2032,"All told, 85 new gene therapies across more than 12 therapeutic areas are expected to receive regulatory approval by 2032.",https://icer.org/wp-content/uploads/2024/04/Managing-the-Challenges-of-Paying-for-Gene-Therapy-_-ICER-NEWDIGS-White-Paper-2024_final.pdf,verified-from-source,"ICER-NEWDIGS white paper 'Managing the Challenges of Paying for Gene Therapy' (April 2024), which cites the Tufts deep-dive page (ref 5, accessed 2 Aug 2023) - an earlier vintage of S20 restricted to single-administration gene therapies (CAR-T excluded). Page 3. Also: 'the number of US Food and Drug Administration (FDA) approved single-dose gene therapies has grown from zero to 17' in less than seven years (17 approved at time of writing)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,revenue_per_year,ICER-NEWDIGS 2024 (gene therapies only),,10,,15,USD billion average annual list-price revenue through 2032,NEWDIGS FoCUS has estimated that gene therapies will generate average annual list price revenues of $10-15 billion annually through 2032.,https://icer.org/wp-content/uploads/2024/04/Managing-the-Challenges-of-Paying-for-Gene-Therapy-_-ICER-NEWDIGS-White-Paper-2024_final.pdf,verified-from-source,"ICER-NEWDIGS white paper 'Managing the Challenges of Paying for Gene Therapy' (April 2024), which cites the Tufts deep-dive page (ref 5, accessed 2 Aug 2023) - an earlier vintage of S20 restricted to single-administration gene therapies (CAR-T excluded). Page 33. Page 3 also states: 'The list price spend in the United States for these treatments over the next decade has been estimated at $35 to $40 billion' (refs 6-10)."
S20,"The next decade in cell and gene therapy (Phares, Young, Phillip, Trusheim; successor to S16)",US,bibliographic,base,,,,,,"Phares SE, Young CM, Phillip KI, Trusheim MR. The next decade in cell and gene therapy. Drug Discov Today. 2026;31(1):104551. doi:10.1016/j.drudis.2025.104551. PMID 41265514. Online 18 Nov 2025; print Jan 2026.",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:41265514&resultType=core&format=json,verified-from-source,NEWDIGS successor to S16 with the same model family; filed under S20 (Tufts NEWDIGS) for lack of a separate source id. Full text not accessed (ScienceDirect 403); abstract only.
