product_key,nct,brief_title,official_title,start_date,status,study_type,phases,sponsor,interventions,matched_by
omisirge,NCT01590628,"Allogeneic SCT of NiCord®, UCB-Derived Ex Vivo Expanded Stem and Progenitor Cells, in Patients With Hemoglobinopathies","Allogeneic Stem Cell Transplantation of NiCord®, Umbilical Cord Blood-Derived Ex Vivo Expanded Stem and Progenitor Cells, in Patients With Hemoglobinopathies",2012-09,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Gamida Cell ltd,NiCord,search
omisirge,NCT01221857,Pilot Study Evaluating Safety & Efficacy of DCBT: NiCord® & UNM CBU to Patients With Hematological Malignancies,"Allogeneic Stem Cell Transplantation of NiCord®, Umbilical Cord Blood-Derived Ex Vivo Expanded Stem and Progenitor Cells, in Combination With a Second, Unmanipulated Cord Blood Unit in Patients With Hematological Malignancies",2010-11,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Gamida Cell ltd,NiCord®,search
omisirge,NCT06731504,HMCT/CT2401: Abatacept GVHD Prophylaxis Following Omidubicel HCT,A Pilot Trial of Abatacept Based Graft-Versus-Host Disease Prophylaxis Following Omidubicel Hematopoietic Cell Transplantation,2025-11-12,RECRUITING,INTERVENTIONAL,EARLY_PHASE1,Duke University,Abatacept,search
omisirge,NCT03173937,"Unrelated Umbilical Cord Blood Transplantation for Severe Aplastic Anemia and Hypo-plastic MDS Using CordIn(TM), Umbilical Cord Blood-Derived Ex Vivo Expanded Stem and Progenitor Cells to Expedite Engraftment and Improve Transplant Outcome","Unrelated Umbilical Cord Blood Transplantation for Severe Aplastic Anemia and Hypo-plastic MDS Using CordIn, Umbilical Cord Blood-Derived Ex Vivo Expanded Stem and Progenitor Cells, to Expedite Engraftment and Improve Transplant Outcome",2017-06-13,RECRUITING,INTERVENTIONAL,PHASE1|PHASE2,"National Heart, Lung, and Blood Institute (NHLBI)",Omidubicel (former CordIn)|Miltenyi CliniMACS(R) CD34 Reagent System,search
omisirge,NCT01816230,"Transplantation of NiCord®, Umbilical Cord Blood-derived Ex Vivo Expanded Cells, in Patients With HM","Allogeneic Stem Cell Transplantation of NiCord®, Umbilical Cord Blood-derived Ex Vivo Expanded Stem and Progenitor Cells, in Adolescent and Adult Patients With Hematological Malignancies",2013-04,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Gamida Cell ltd,NiCord®,search
lantidra,NCT00566813,Islet Transplantation in Type 1 Diabetic Patients Using the Edmonton Protocol of Steroid Free Immunosuppression,Islet Transplantation in Type 1 Diabetic Patients Using the Edmonton Protocol of Steroid Free Immunosuppression,2004-11,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,University of Illinois at Chicago,Islet Cell Transplant|Islet Cell Transplant plus,origin_nct
tregzi,NCT06551584,Trial for Patients w/ Advanced Hematologic Malignancies Undergoing Allogeneic HCT,Trial for Patients With Advanced Hematologic Malignancies Undergoing Allogeneic Hematopoietic Cell Transplantation From an HLA-Mismatched Donor (7/8) With Orca-T,2025-12-01,RECRUITING,INTERVENTIONAL,PHASE1,Stanford University,ORCA-T,search
tregzi,NCT07216443,Trial of Orca-T Following Reduced Intensity or Nonmyeloablative Conditioning in Patients With Acute Myeloid Leukemia or Myelodysplastic Syndrome,A Phase 2 Trial of Orca-T Following Reduced Intensity or Nonmyeloablative Conditioning in Patients With Acute Myeloid Leukemia or Myelodysplastic Syndrome,2025-12-09,RECRUITING,INTERVENTIONAL,PHASE2,"Orca Biosystems, Inc.",Orca-T,search
tregzi,NCT06195891,"Orca-T Following Chemotherapy and Total Marrow and Lymphoid Irradiation for the Treatment of Acute Myeloid Leukemia, Acute Lymphoblastic Leukemia or Myelodysplastic Syndrome","A Single Center, Non-Randomized, Phase 1b Study of Orca-T Following Escalated Dose of Total Marrow and Lymphoid Irradiation in Patients With Acute Leukemias and MDS",2024-05-24,RECRUITING,INTERVENTIONAL,PHASE1,City of Hope Medical Center,Biospecimen Collection|Bone Marrow Aspiration|Bone Marrow Biopsy|Dual-Energy Computed Tomography|Echocardiography|Fludarabine|Magnetic Resonance Imaging|Melphalan|Multigated Acquisition Scan|Partially Engineered T-regulatory Cell Donor Graft TRGFT-201|Tacrolimus|Thiotepa|Total Marrow and Lymphoid Irradiation,search
tregzi,NCT04013685,Precision-T: A Study of Orca-T in Recipients Undergoing Allogeneic Transplantation for Hematologic Malignancies,"A Phase Ib Trial of Patients With Advanced Hematologic Malignancies Undergoing Allogeneic Hematopoietic Cell Transplantation With Either Orca-T, a T-cell-Depleted Graft With Additional Infusion of Conventional T Cells and Regulatory T Cells, or Standard-of-Care Allogeneic Graft",2019-11-21,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE1,"Orca Biosystems, Inc.",Orca-T,search
tregzi,NCT05507827,Myeloablative Conditioning Orca-T & Allogeneic Donor-Derived CD19/CD22-CAR TCells in B-Cell ALL,"Phase I Trial Evaluating the Safety of Myeloablative Conditioning, Orca-T, and Allogeneic, Donor-Derived CD19/CD22-CAR (Chimeric Antigen Receptor) T Cells in Adults With B-Cell Acute Lymphoblastic Leukemia (ALL)",2022-08-18,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE1,Stanford University,Allogeneic donor-derived T-cells transduced with bivalent lentiviral vector (CD19/CD22-BBz) chimeric antigen receptor (CAR)|Treg CD34+HSPC (Orca-T),search
tregzi,NCT05316701,Precision-T: A Randomized Study of Orca-T in Recipients Undergoing Allogeneic Transplantation for Hematologic Malignancies,"A Randomized Phase III Trial of Patients With Advanced Hematologic Malignancies Undergoing Allogeneic Hematopoietic Cell Transplantation With Either Orca-T, a T-cell-Depleted Graft With Additional Infusion of Conventional T Cells and Regulatory T Cells, or Standard-of-Care Allogeneic Graft",2022-06-21,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,"Orca Biosystems, Inc.",Orca-T|Standard-of-Care,search
waskyra,NCT03837483,A Clinical Study to Evaluate the Use of a Cryopreserved Formulation of OTL-103 in Subjects With Wiskott-Aldrich Syndrome,"A Single Arm, Open-label Clinical Trial of Hematopoietic Stem Cell Gene Therapy With Cryopreserved Autologous CD34+ Cells Transduced With Lentiviral Vector Encoding WAS cDNA in Subjects With Wiskott-Aldrich Syndrome (WAS)",2019-01-21,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,Fondazione Telethon,OTL-103,search
waskyra,NCT01515462,Gene Therapy for Wiskott-Aldrich Syndrome,A Phase I/II Clinical Trial of Hematopoietic Stem Cell Gene Therapy for the Wiskott-Aldrich Syndrome,2010-04-20,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Fondazione Telethon,TLT003,search
waskyra,NCT01515462,Gene Therapy for Wiskott-Aldrich Syndrome,A Phase I/II Clinical Trial of Hematopoietic Stem Cell Gene Therapy for the Wiskott-Aldrich Syndrome,2010-04-20,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Fondazione Telethon,TLT003,origin_nct
kresladi,NCT03812263,A Clinical Trial to Evaluate the Safety and Efficacy of RP-L201 in Subjects With Leukocyte Adhesion Deficiency-I,Gene Therapy for Leukocyte Adhesion Deficiency-I (LAD-I): A Phase I/II Clinical Trial to Evaluate the Safety and Efficacy of the Infusion of Autologous Hematopoietic Stem Cells Transduced With a Lentiviral Vector Encoding the ITGB2 Gene,2019-08-30,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Rocket Pharmaceuticals Inc.,RP-L201,search
kresladi,NCT03825783,A Gene Therapy Trial to Evaluate the Safety and Efficacy of RP-L201 in Subjects With Leukocyte Adhesion Deficiency-I,Gene Therapy for Leukocyte Adhesion Deficiency-I (LAD-I): A Phase I Clinical Trial to Evaluate the Safety and Efficacy of the Infusion of Autologous Hematopoietic Stem Cells Transduced With a Lentiviral Vector Encoding the ITGB2 Gene.,2019-04-15,WITHDRAWN,INTERVENTIONAL,PHASE1,Rocket Pharmaceuticals Inc.,RP-L201,search
otarmeni,NCT05788536,"A Study of DB-OTO, an Adeno-Associated Virus (AAV) Based Gene Therapy, in Children/Infants, Adolescents and Adults With Hearing Loss Due to Otoferlin Mutations","A Phase 1/2, Open-Label, Multicenter Trial With a Single Ascending Dose Cohort With Unilateral Intracochlear Injection Followed by a Bilateral Injection Expansion Cohort to Evaluate the Safety, Tolerability, and Efficacy of DB-OTO in Children and Infants With Biallelic hOTOF Mutations",2023-06-27,RECRUITING,INTERVENTIONAL,PHASE1|PHASE2,Regeneron Pharmaceuticals,DB-OTO,search
genglycos,NCT05139316,A Study of Adeno-Associated Virus Serotype 8-Mediated Gene Transfer of Glucose-6-Phosphatase in Patients With Glycogen Storage Disease Type Ia (GSDIa),"A Phase 3, Randomized, Double-Blind, Placebo-Controlled Study of Adeno-Associated Virus Serotype 8-Mediated Gene Transfer of Glucose-6-Phosphatase in Patients With Glycogen Storage Disease Type Ia",2021-11-08,COMPLETED,INTERVENTIONAL,PHASE3,Ultragenyx Pharmaceutical Inc,DTX401|Placebo|Oral prednisolone|Placebo for oral prednisolone,search
genglycos,NCT03517085,Safety and Dose-Finding Study of DTX401 (AAV8G6PC) in Adults With Glycogen Storage Disease Type Ia (GSDIa),"A Phase 1/2, Open-Label Safety and Dose-Finding Study of Adeno-Associated Virus (AAV) Serotype 8 (AAV8)-Mediated Gene Transfer of Glucose-6- Phosphatase (G6Pase) in Adults With Glycogen Storage Disease Type Ia (GSDIa)",2018-05-18,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Ultragenyx Pharmaceutical Inc,DTX401|steroid regimen,search
encelto,NCT06397131,A Study to Determine the Safety and Efficacy of NT-501 With MHFM,A Multicenter Study to Determine the Safety and Efficacy of NT-501 Utilizing the Medica Membrane in Macular Telangiectasia Type 2,2025-03-06,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,Neurotech Pharmaceuticals,NT-501 CNTF Implant,search
encelto,NCT06971939,"Phase 4 Study: Long-term Safety and Efficacy of NT-501 in MacTel Type 2, Including Sham Procedure Participants","A Phase 4, Multicenter, Open-label Study to Evaluate Long-term Safety and Efficacy of Revakinagene Taroretcel-Lwey (NT-501) Previously Implanted During a Phase 1, Phase 2, or Phase 3 Clinical Study and to Evaluate NT-501 Implanted in Participants Who Underwent the Sham Procedure in a Phase 3 Clinical Study of Macular Telangiectasia Type 2 (MacTel)",2025-11-21,RECRUITING,INTERVENTIONAL,PHASE4,Neurotech Pharmaceuticals,NT-501/revakinagene taroretcel-lwey,search
encelto,NCT01648452,CNTF Implants for CNGB3 Achromatopsia,A Phase I/II Study of the NT-501 Intraocular Implant Releasing Ciliary Neurotrophic Factor (CNTF) in Participants With CNGB3 Achromatopsia,2012-07,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,National Eye Institute (NEI),NT-501 CNTF-releasing implant,search
encelto,NCT03319849,A Study to Determine the Safety and Efficacy of NT-501 in Macular Telangiectasia Type 2 - Protocol B,"A Phase III Multicenter Randomized, Sham Controlled, Study to Determine the Safety and Efficacy of NT-501 in Macular Telangiectasia Type 2",2018-01-22,COMPLETED,INTERVENTIONAL,PHASE3,Neurotech Pharmaceuticals,NT-501|Sham,search
encelto,NCT04577300,Dual Intravitreal Implantation of NT-501 Encapsulated Cell Therapy for Glaucoma,"A Randomized, Sham Controlled, Masked Phase II Study to Evaluate the Safety and Efficacy of Dual Intravitreal Implantation of NT-501 Encapsulated Cell Therapy for the Treatment of Glaucoma",2021-05-15,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,Stanford University,NT-501|Sham comparator,search
encelto,NCT00063765,Evaluation of Safety of Ciliary Neurotrophic Factor Implants in the Eye,"A Phase I Study of NT-501-10 and NT-501-6A.02, Implants of Encapsulated Human NTC-210 Cells Releasing Ciliary Neurotrophic Factor (CNTF), in Patients With Retinitis Pigmentosa",2003-06,COMPLETED,INTERVENTIONAL,PHASE1,National Eye Institute (NEI),Ciliary Neurotrophic Factor Implant NT-501,search
encelto,NCT00447993,A Study of Encapsulated Cell Technology (ECT) Implant for Patients With Late Stage Retinitis Pigmentosa,A Phase II/III Study of Encapsulated Human NTC-201 Cell Implants Releasing Ciliary Neurotrophic Factor (CNTF) for Participants With Retinitis Pigmentosa Using Visual Acuity as the Primary Outcome,2007-01-08,COMPLETED,INTERVENTIONAL,PHASE2,Neurotech Pharmaceuticals,Low Dose NT-501|High Dose NT-501,search
encelto,NCT00447980,A Study of Encapsulated Cell Technology (ECT) Implant for Participants With Early Stage Retinitis Pigmentosa,A Phase II/III Study of Encapsulated Human NTC-201 Cell Implants Releasing Ciliary Neurotrophic Factor (CNTF) for Participants With Retinitis Pigmentosa Using Visual Field Sensitivity as the Primary Outcome,2007-01-22,COMPLETED,INTERVENTIONAL,PHASE2,Neurotech Pharmaceuticals,NT-501|NT-501,search
encelto,NCT03316300,A Study to Determine the Safety and Efficacy of NT-501 in Macular Telangiectasia Type 2 - Protocol A,"A Phase III Multicenter Randomized, Sham Controlled, Study to Determine the Safety and Efficacy of NT-501 in Macular Telangiectasia Type 2",2017-11-24,COMPLETED,INTERVENTIONAL,PHASE3,Neurotech Pharmaceuticals,NT-501|Sham Procedure,search
encelto,NCT00447954,A Study of an Encapsulated Cell Technology (ECT) Implant for Patients With Atrophic Macular Degeneration,"A Phase II Study of Implants of Encapsulated Human NTC-201 Cells Releasing Ciliary Neurotrophic Factor (CNTF), in Participants With Visual Acuity Impairment Associated With Atrophic Macular Degeneration",2007-01-05,COMPLETED,INTERVENTIONAL,PHASE2,Neurotech Pharmaceuticals,High Dose NT-501 implant|Low Dose NT-501 implant|Sham,search
encelto,NCT02862938,Study of NT-501 Encapsulated Cell Therapy for Glaucoma Neuroprotection and Vision Restoration,"A Randomized, Sham Controlled, Masked Phase II Study to Evaluate the Safety and Efficacy of Intravitreal Implantation of NT-501 Encapsulated Cell Therapy for the Treatment of Glaucoma",2016-06,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,Stanford University,NT-501 ECT implant|Sham,search
encelto,NCT01411657,"NT-501 CNTF Implant for Ischemic Optic Neuropathy: Safety, Neuroprotection and Neuroenhancement",,2011-04,COMPLETED,INTERVENTIONAL,PHASE1,Jeffrey L Goldberg,NT-501 CNTF Implant,search
encelto,NCT01327911,Ciliary Neurotrophic Factor (CNTF) Safety Trial in Patients With Macular Telangiectasia (Mactel),A Phase 1 Multicenter Open Label Safety and Tolerability Clinical Trial of Ciliary Neurotrophic Factor (CNTF) in Patients With Macular Telangiectasia Type 2 (Mactel),2011-05,COMPLETED,INTERVENTIONAL,PHASE1,Neurotech Pharmaceuticals,NT-501 implant,search
encelto,NCT04729972,Safety Study to Evaluate Bilateral CNTF Implants in Subjects With MacTel Type 2,"Phase II, Multicenter, Open-label Safety Study of Bilateral NT-501 in Participants With Macular Telangiectasia Type 2",2021-07-21,COMPLETED,INTERVENTIONAL,PHASE2,Neurotech Pharmaceuticals,NT-501 CNTF implant,search
encelto,NCT01949324,A Phase 2 Multicenter Randomized Clinical Trial of CNTF for MacTel,A Phase 2 Multicenter Randomized Clinical Trial of Ciliary Neurotrophic Factor (CNTF) for Macular Telangiectasia Type 2 (MacTel),2014-04,COMPLETED,INTERVENTIONAL,PHASE2,Neurotech Pharmaceuticals,Ciliary neurotrophic factor (CNTF)|Sham procedure|NT-501 Implant|NT-501 Implant procedure,search
encelto,NCT03071965,Extension Study of NT-501 Ciliary Neurotrophic Factor (CNTF) Implant for Macular Telangiectasia (MacTel),Extension Study of NT-501 Ciliary Neurotrophic Factor (CNTF) Implant for Macular Telangiectasia (MacTel),2017-05-12,COMPLETED,INTERVENTIONAL,PHASE2,Neurotech Pharmaceuticals,Ciliary neurotrophic factor (CNTF)|Surgery|Surgery,search
encelto,NCT01530659,Retinal Imaging in CNTF -Releasing Encapsulated Cell Implant Treated Patients for Early-stage Retinitis Pigmentosa,Photoreceptor Structure in A Phase 2 Study of Encapsulated Human NTC-201 Cell Implants Releasing Ciliary Neurotrophic Factor (CNTF) for Participants With Retinitis Pigmentosa Using Rates of Change in Cone Spacing and Density,2012-01,COMPLETED,INTERVENTIONAL,PHASE2,Neurotech Pharmaceuticals,NT-501|Sham,search
encelto,NCT01408472,"NT-501 CNTF Implant for Glaucoma: Safety, Neuroprotection and Neuroenhancement",CNTF Cell Implants For Glaucoma: A Phase I Study,2011-04,COMPLETED,INTERVENTIONAL,PHASE1,Jeffrey L Goldberg,NT-501 CNTF Implant,search
strimvelis,NCT03311074,Retroviral Insertion Site Methodology Study,Methodology Study to Investigate the Utility of Retroviral Insertion Site Analysis in Samples From Subjects Treated With Strimvelis™ Gene Therapy,2020-06-25,WITHDRAWN,INTERVENTIONAL,PHASE4,Fondazione Telethon,Strimvelis,search
strimvelis,NCT00598481,ADA Gene Transfer Into Hematopoietic Stem/Progenitor Cells for the Treatment of ADA-SCID,ADA Gene Transfer Into Hematopoietic Stem/Progenitor Cells for the Treatment of ADA-SCID,2002-10-02,COMPLETED,INTERVENTIONAL,PHASE2,Fondazione Telethon,Gene Therapy|Busulfan,search
strimvelis,NCT00598481,ADA Gene Transfer Into Hematopoietic Stem/Progenitor Cells for the Treatment of ADA-SCID,ADA Gene Transfer Into Hematopoietic Stem/Progenitor Cells for the Treatment of ADA-SCID,2002-10-02,COMPLETED,INTERVENTIONAL,PHASE2,Fondazione Telethon,Gene Therapy|Busulfan,origin_nct
glybera,NCT02904772,Alipogene Tiparvovec for the Treatment of LPLD Patients,"An Open Label, Multi-centre Trial of Alipogene Tiparvovec for the Treatment of LPLD Patients",2016-10,WITHDRAWN,INTERVENTIONAL,PHASE2,UniQure Biopharma B.V.,alipogene tiparvovec|Prednisolone|Cyclosporins|Mycophenolate mofetil,search
glybera,NCT01109498,"Safety and Efficacy in LPL-Deficient Subjects of AMT-011, an Adeno-Associated Viral Vector Expressing Human Lipoprotein Lipase [S447X]","A Study to Determine the Safety and Efficacy in Lipoprotein Lipase-Deficient Subjects After Intramuscular Administration of AMT-011, an Adeno-Associated Viral Vector Expressing Human Lipoprotein LipaseS447X",2007-08,UNKNOWN,INTERVENTIONAL,PHASE2|PHASE3,Amsterdam Molecular Therapeutics,"Alipogene Tiparvovec (AMT-011), Human LPL [S447X]|Mycophenolate mofetil|Alipogene Tiparvovec (AMT-011), Human LPL [S447X]|cyclosporine",search
