product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes,source_file,product_key,geography_norm,value_low_n,value_point_n,value_high_n,family,lo,hi,has_number,grade,excluded
Ryoncil (remestemcel-L-rknd),pedSRaGVHD,paediatric patients 2 months of age and older with steroid-refractory acute graft-versus-host disease,US,annual_incident_eligible,,443,,paediatric SR-aGVHD cases per year,2016,2026-09-04,"(derived) 1,771 x 0.50 x 0.50 = 443",Derived from the two rows above,https://ashpublications.org/blood/article/142/Supplement%201/7013/501154/Efficacy-of-Treatment-Options-for-Children-with,derived,"Arithmetic: 1,771 paediatric allo-HSCT (2016) x 50% aGVHD x 50% steroid-refractory = 443. Both rate inputs are from a press snippet and likely overstate; a low end of roughly 200-300 would follow from grade II-IV aGVHD 30-40% and SR 35-50% but those inputs were not sourced here, so only the point is recorded. Mesoblast's own US paediatric SR-aGVHD count not retrieved (mesoblast.com and investor PDF returned 403; 20-F URL from EDGAR JSON returned 404).",eligible_E4.csv,ryoncil,US,,443.0,,annual,443.0,443.0,True,A,
Lantidra (donislecel-jujn),T1D_hypo,"adults with type 1 diabetes unable to approach target HbA1c because of current repeated episodes of severe hypoglycaemia despite intensive diabetes management and education, used with concomitant immunosuppression",US,label_indication,,,,,2023,2023-06-28,an allogeneic pancreatic islet cellular therapy indicated for the treatment of adults with Type 1 diabetes (T1D) who are unable to approach target HbA1c because of current repeated episodes of severe hypoglycemia despite intensive diabetes management and education and for use in conjunction with concomitant immunosuppression,"FDA CBER, Summary Basis for Regulatory Action, LANTIDRA (donislecel), 28 Jun 2023",https://www.fda.gov/media/170457/download,verified-from-source,"FDA calls this 'a limited population of adults with T1D' but gives no count. Text extracted locally with pypdf. Two single-arm studies, 30 subjects with hypoglycaemic unawareness.",eligible_E4.csv,lantidra,US,,,,unspecified,,,False,A,
Lantidra (donislecel-jujn),T1D_hypo,"all type 1 diabetes (base, not label-restricted)",US,prevalence_rate,,2000000,,people with type 1 diabetes,2023,2023,T1D is a lifelong autoimmune disease with no known cure that affects an estimated 2 million people in the U.S.,"diaTribe, First FDA-Approved Islet Cell Transplant Performed (search snippet)",https://diatribe.org/diabetes-research/first-fda-approved-islet-cell-transplant-performed,provisional-from-snippet,"Population base only. Label-eligible share (recurrent severe hypoglycaemia with impaired awareness despite intensive therapy, willing to take lifelong immunosuppression) is a small fraction; no sourced share retrieved. CellTrans has stated no addressable count in documents read.",eligible_E4.csv,lantidra,US,,2000000.0,,prevalent,2000000.0,2000000.0,False,B,
Lantidra (donislecel-jujn),T1D_hypo,"adults with type 1 diabetes unable to approach target HbA1c because of current repeated episodes of severe hypoglycaemia despite intensive diabetes management and education, used with concomitant immunosuppression",US,annual_incident_eligible,,,,,2023,2026-09-04,None retrieved,Utah Medicaid DUR Lantidra criteria review (Jan 2024) would carry prevalence inputs but returned HTTP 403,https://medicaid-documents.dhhs.utah.gov/pharmacy/drugutilization/files/Criteria%20Review%20Documents/2024/2024.01%20Lantidra%20Report.pdf,not-found,No gatekeeper (US-only product) and no company figure found. Candidate epidemiology route: T1D prevalence x share with impaired awareness of hypoglycaemia x share with recurrent severe hypoglycaemia despite optimised therapy; inputs not sourced within budget.,eligible_E4.csv,lantidra,US,,,,annual,,,False,X,
Alofisel (darvadstrocel),CD_fistula,adults with non-active or mildly active luminal Crohn's disease and complex perianal fistulas with inadequate response to at least one conventional or biologic therapy,EU,label_indication,,,,,2018,2018-11-22,"Erwachsene Patienten mit nichtaktivem/gering aktivem luminalem Morbus Crohn mit komplexen perianalen Fisteln, die unzureichend auf mindestens eine konventionelle oder biologische Therapie angesprochen haben","G-BA Beschluss, Arzneimittel-Richtlinie Anlage XII: Darvadstrocel, 22 Nov 2018 (BAnz AT 14.12.2018 B3)",https://www.g-ba.de/downloads/39-261-3571/2018-11-22_AM-RL-XII_Darvadstrocel_D-366_BAnz.pdf,verified-from-source,EU approval Mar 2018; Takeda withdrew the EU marketing authorisation in 2024 after ADMIRE-CD II failed. Never approved in the US.,eligible_E4.csv,alofisel,EU,,,,unspecified,,,False,A,
Alofisel (darvadstrocel),CD_fistula,adults with non-active or mildly active luminal Crohn's disease and complex perianal fistulas with inadequate response to at least one conventional or biologic therapy,Germany,gatekeeper_eligible,90,,230,GKV-insured patients per year,2018,2018-11-22,2. Anzahl der Patienten bzw. Abgrenzung der fuer die Behandlung infrage kommenden Patientengruppen [...] ca. 90 - 230 Patienten,"G-BA Beschluss, Darvadstrocel, 22 Nov 2018",https://www.g-ba.de/downloads/39-261-3571/2018-11-22_AM-RL-XII_Darvadstrocel_D-366_BAnz.pdf,verified-from-source,Text extracted locally with pypdf. Orphan-drug procedure; G-BA adopted the company's derivation.,eligible_E4.csv,alofisel,Germany,90.0,,230.0,annual,90.0,230.0,True,A,
Alofisel (darvadstrocel),CD_fistula,"adults with Crohn's disease and a diagnosis of anal, rectal or anorectal fistula (base, GKV)",Germany,prevalence_rate,,7103,,GKV-insured adults with Crohn's disease and fistula diagnosis,2015,2018-05-31,"According to the data from 2015, there were 7,103 GKV patients aged 18 years and older with Morbus Crohn who had a diagnosis of anal, rectal, or anorectal fistula.","Takeda GmbH, Dossier Modul 3A Darvadstrocel (Alofisel), 31 May 2018 (search-engine paraphrase of the German dossier text)",https://www.g-ba.de/downloads/92-975-2434/2018-05-31_Modul3A_Darvadstrocel.pdf,provisional-from-snippet,"Base population from claims data before restriction to complex, refractory fistulas and non-active luminal disease; the G-BA figure (90-230) is the restricted result.",eligible_E4.csv,alofisel,Germany,,7103.0,,annual,7103.0,7103.0,False,B,
Alofisel (darvadstrocel),CD_fistula,adults with non-active or mildly active luminal Crohn's disease and complex perianal fistulas with inadequate response to at least one conventional or biologic therapy,England,gatekeeper_eligible,,,,,2019,2019-01,"Darvadstrocel is not recommended, within its marketing authorisation, for previously treated complex perianal fistulas in adults with non-active or mildly active luminal Crohn's disease","NICE TA556, Darvadstrocel for treating complex perianal fistulas in Crohn's disease (Jan 2019) (search snippet)",https://www.nice.org.uk/guidance/ta556,not-found,"Eligible-population figure not retrieved: nice.org.uk pages and FAD return HTTP 403; web.archive.org not fetchable. Not recommended, so no resource-impact template was published.",eligible_E4.csv,alofisel,England,,,,unspecified,,,False,X,
Alofisel (darvadstrocel),CD_fistula,adults with non-active or mildly active luminal Crohn's disease and complex perianal fistulas with inadequate response to at least one conventional or biologic therapy,France,gatekeeper_eligible,,,,,2019,2019-02,None retrieved,"HAS, Commission de la Transparence, avis ALOFISEL (darvadstrocel), CT-17069, Feb 2019",https://has-sante.fr/upload/docs/application/pdf/2019-02/alofisel_pic_ins_avis3_ct17069.pdf,not-found,PDF fetch aborted three times (has-sante.fr streams abort). The avis contains a 'Population cible' section that should give a French annual count; recommend manual download.,eligible_E4.csv,alofisel,France,,,,annual,,,False,X,
Elevidys,DMD_4plus_all,"Duchenne muscular dystrophy, all patients 4 years and older (label June 2024 to November 2025, ambulatory and non-ambulatory); base prevalence, males aged 5-24",US,prevalence_rate,,1.02,,"DMD cases per 10,000 males aged 5-24 (point prevalence, 2010); DBMD combined 1.38",2010,2015-03-01,"In 2010, prevalence of DBMD was 1.38 per 10 000 male individuals, ages 5 to 24 years.","Romitti PA, Zhu Y, Puzhankara S, et al. Prevalence of Duchenne and Becker muscular dystrophies in the United States. Pediatrics 2015;135(3):513-521 (MD STARnet, 6 US sites)",https://pmc.ncbi.nlm.nih.gov/articles/PMC4477633/,verified-from-source,"Abstract read via Europe PMC; phenotype split read in the PMC full text: DMD 1.02 and BMD 0.36 per 10,000 males aged 5-24 in 2010; 543 of 765 definite/probable cases (71%) were DMD. Denominator 3,827,532 males aged 5-24 across the 6 sites. Only US population-based DMD prevalence available; CDC data pages (cdc.gov/muscular-dystrophy) blocked to fetch.",eligible_E5_label_expansions.csv,elevidys,US,,1.02,,prevalent,1.02,1.02,False,A,
Elevidys,DMD_4plus_all,"Duchenne muscular dystrophy, prevalent US males aged 5-24 (proxy for the 4-and-older label pool)",US,prevalent_eligible,4481,,6063,"prevalent pool (patients alive, males aged 5-24)",2024,2025-06-01,"In 2010, prevalence of DBMD was 1.38 per 10 000 male individuals, ages 5 to 24 years.",Derived from Romitti 2015 (MD STARnet) prevalence and US Census Bureau Vintage 2024 national population estimates by single year of age and sex (NC-EST2024-AGESEX-RES),https://www2.census.gov/programs-surveys/popest/datasets/2020-2024/national/asrh/nc-est2024-agesex-res.csv,derived,"Arithmetic: US males aged 5-24 on 1 July 2024 = 43,934,374 (Census file, SEX=1, ages 5-24 summed). Low = 1.02/10,000 x 43,934,374 = 4,481 (DMD phenotype only). High = 1.38/10,000 x 43,934,374 = 6,063 (DMD+BMD; Becker is not an Elevidys indication so this is an upper bound). Excludes 4-year-olds (about 1/20 of the 5-24 cohort, roughly +220) and adults 25+ (small, poorly counted). Prevalence is 2010 vintage; corticosteroid and ventilation use have lengthened survival since, so the true 4+ pool is probably somewhat larger.",eligible_E5_label_expansions.csv,elevidys,US,4481.0,,6063.0,prevalent,4481.0,6063.0,True,A,
Elevidys,DMD_4plus_all,"People living with Duchenne in the United States (advocacy estimate, all ages)",US,prevalent_eligible,,15000,,"prevalent pool (people living with Duchenne, all ages, approximate)",2026,2026-09-05,"According to Parent Project Muscular Dystrophy, around 15,000 young men and a small number of young women are currently living with Duchenne in the United States.","Parent Project Muscular Dystrophy, About Duchenne (web page, accessed 5 Sep 2026)",https://www.parentprojectmd.org/about-duchenne/,verified-from-source,"Same page: ""Duchenne muscular dystrophy affects approximately 1 in every 5,000 boys, with an estimated 20,000 children born with the condition worldwide each year."" The 15,000 figure is 2.5-3x the MD STARnet-based 5-24 pool (4,481-6,063); treat 15,000 as an all-ages upper bound and the MD STARnet figure as a lower bound.",eligible_E5_label_expansions.csv,elevidys,US,,15000.0,,prevalent,15000.0,15000.0,True,A,
Elevidys,DMD_4plus_all,"DMD birth incidence, US (MDA)",US,incidence_rate,"1 in 5,000",,"1 in 3,500",male births (rate),2026,2026-09-05,"DMD occurs in approximately 1 in 3,500 to 5,000 male births.","Muscular Dystrophy Association, Duchenne Muscular Dystrophy (DMD) disease page (accessed 5 Sep 2026)",https://www.mda.org/disease/duchenne-muscular-dystrophy,verified-from-source,"MDA page cites Romitti 2015 as its source. Applied to 1,846,708 US male births/age-0 males (Census Vintage 2024) this gives 369-528 DMD births per year, consistent with the existing E3a derived row (364-557).",eligible_E5_label_expansions.csv,elevidys,US,1.0,,1.0,annual,1.0,1.0,False,A,
Elevidys,DMD_4plus_all,"DMD point prevalence and birth prevalence, systematic review (USA point prevalence)",US,prevalence_rate,,1.9,,"DMD cases per 100,000 males (point prevalence, USA study in review); birth prevalence 15.9-19.5 per 100,000 live births",2015,2017-04-26,"Birth prevalence ranged from 15.9 to 19.5 per 100,000 live births. Point prevalence per 100,000 males was for France, USA, UK and Canada, 10.9, 1.9, 2.2 and 6.1 respectively. ... Loss of ambulation occurred at a median age of 12 and ventilation starts at about 20 years.","Ryder S, Leadley RM, Armstrong N, et al. The burden, epidemiology, costs and treatment for Duchenne muscular dystrophy: an evidence review. Orphanet J Rare Dis 2017;12:79",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=AUTH:Ryder%20AND%20TITLE:%22burden%2C%20epidemiology%2C%20costs%22%20Duchenne&format=json&resultType=core,verified-from-source,"Abstract read via Europe PMC REST (PMID 28446219, PMC5405509); the publisher page redirects to a Springer login. The 1.9 per 100,000 US figure is an all-male-ages point prevalence and is far below MD STARnet 5-24 (10.2 per 100,000); the review itself flags evidence gaps in prevalence. Median loss of ambulation at 12 years is the key input for the ambulatory/non-ambulatory split.",eligible_E5_label_expansions.csv,elevidys,US,,1.9,,annual,1.9,1.9,False,A,
Elevidys,DMD_4plus_amb,"Share of US males with Duchenne (under 35) who are ambulatory (Duchenne Registry, 2007-2016)",US,prevalence_rate,,59.3,,percent of registry participants (ambulatory share),2016,2019-05-02,"Among males with Duchenne, mean age (SD) was 11.3 (6.5) years, the majority (88.9%) were less than 20 years old and Caucasian (87.2%), and most individuals were ambulatory (59.3%), with 40.0% nonambulatory. The mean age (SD) of onset for full-time use of a scooter/wheelchair was 10.8 (2.5) years.","Cowen L, Mancini M, Martin A, Lucas A, Donovan JM. Variability and trends in corticosteroid use by male United States participants with Duchenne muscular dystrophy in the Duchenne Registry. BMC Neurology 2019;19:84",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6498563/fullTextXML,verified-from-source,"Table 1: ambulatory 892 (59.3%), nonambulatory 602 (40.0%), infant not yet walking 11 (0.7%) of 1,505 US males with Duchenne under 35 (self/parent-reported, PPMD registry). Registry skews young (mean age 11.3) so the ambulatory share of the true 4+ population is probably lower than 59%. Best US split found; no Sarepta statement of the ambulatory share was located.",eligible_E5_label_expansions.csv,elevidys,US,,59.3,,unspecified,59.3,59.3,False,A,
Elevidys,DMD_4plus_nonamb,"Share of US males with Duchenne (under 35) who are non-ambulatory (Duchenne Registry, 2007-2016)",US,prevalence_rate,,40.0,,percent of registry participants (non-ambulatory share),2016,2019-05-02,Nonambulatory Use a wheelchair/other mobility device and rarely/ never walk 602 (40.0),"Cowen L, Mancini M, Martin A, Lucas A, Donovan JM. Variability and trends in corticosteroid use by male United States participants with Duchenne muscular dystrophy in the Duchenne Registry. BMC Neurology 2019;19:84",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6498563/fullTextXML,verified-from-source,"Table 1 of the paper. Non-ambulatory patients were covered by the Elevidys label only from June 2024 to November 2025 (accelerated approval, removed from Indications after two ALF deaths; shipments to non-ambulatory patients suspended from June 2025).",eligible_E5_label_expansions.csv,elevidys,US,,40.0,,unspecified,40.0,40.0,False,A,
